iter	Passed	Remaining
3217	98726	23991
3218	98754	23959
3219	98785	23929
3220	98824	23900
3221	98867	23873
3222	98893	23841
3223	98920	23809
3224	98947	23778
3225	98972	23746
3226	99001	23714
3227	99028	23683
3228	99054	23651
3229	99081	23619
3230	99108	23588
3231	99137	23557
3232	99164	23525
3233	99190	23494
3234	99218	23462
3235	99248	23432
3236	99278	23401
3237	99309	23370
3238	99339	23339
3239	99369	23308
3240	99400	23278
3241	99429	23247
3242	99463	23217
3243	99490	23185
3244	99518	23154
3245	99549	23123
3246	99574	23091
3247	99599	23059
3248	99625	23028
3249	99650	22996
3250	99675	22964
3251	99699	22932
3252	99726	22900
3253	99751	22868
3254	99780	22837
3255	99809	22806
3256	99843	22776
3257	99904	22752
3258	99957	22727
3259	100018	22703
3260	100083	22680
3261	100144	22656
3262	100227	22638
3263	100267	22609
3264	100302	22579
3265	100346	22551
3266	100432	22533
3267	100478	22506
3268	100538	22481
3269	100620	22462
3270	100660	22434
3271	100717	22409
3272	100781	22385
3273	100840	22361
3274	100877	22331
3275	100919	22303
3276	100962	22275
3277	100990	22243
3278	101018	22212
3279	101046	22180
3280	101075	22149
3281	101113	22120
3282	101144	22089
3283	101173	22058
3284	101199	22026
3285	101231	21996
3286	101258	21964
3287	101284	21932
3288	101311	21901
3289	101341	21869
3290	101380	21840
3291	101414	21810
3292	101461	21783
3293	101498	21754
3294	101527	21722
3295	101557	21691
3296	101591	21661
3297	101618	21630
3298	101659	21601
3299	101701	21573
3300	101741	21544
3301	101781	21515
3302	101812	21484
3303	101844	21453
3304	101876	21423
3305	101912	21393
3306	101943	21362
3307	101976	21332
3308	102005	21301
3309	102039	21271
3310	102070	21240
3311	102105	21210
3312	102138	21179
3313	102170	21149
3314	102203	21118
3315	102233	21087
3316	102266	21057
3317	102298	21026
3318	102326	20995
3319	102356	20964
3320	102388	20933
3321	102418	20902
3322	102453	20873
3323	102495	20844
3324	102540	20816
3325	102572	20785
3326	102601	20754
3327	102623	20722
3328	102653	20690
3329	102681	20659
3330	102702	20626
3331	102728	20595
3332	102757	20563
3333	102785	20532
3334	102815	20501
3335	102841	20469
3336	102865	20437
3337	102891	20405
3338	102919	20374
3339	102947	20342
3340	102978	20312
3341	103001	20279
3342	103030	20248
3343	103060	20217
3344	103087	20186
3345	103113	20154
3346	103138	20122
3347	103168	20091
3348	103199	20060
3349	103226	20029
3350	103254	19997
3351	103281	19966
3352	103315	19935
3353	103346	19905
3354	103374	19873
3355	103403	19842
3356	103432	19811
3357	103461	19780
3358	103500	19751
3359	103545	19723
3360	103602	19697
3361	103675	19674
3362	103734	19648
3363	103778	19620
3364	103849	19597
3365	103944	19578
3366	103998	19551
3367	104030	19521
3368	104066	19491
3369	104111	19463
3370	104173	19437
3371	104229	19411
3372	104293	19386
3373	104338	19358
3374	104380	19329
3375	104435	19303
3376	104465	19272
3377	104494	19240
3378	104524	19209
3379	104553	19178
3380	104592	19148
3381	104626	19118
3382	104653	19086
3383	104675	19054
3384	104712	19024
3385	104742	18993
3386	104773	18962
3387	104801	18931
3388	104831	18900
3389	104860	18868
3390	104887	18837
3391	104910	18804
3392	104936	18772
3393	104961	18740
3394	105005	18712
3395	105077	18688
3396	105127	18661
3397	105190	18635
3398	105244	18608
3399	105299	18582
3400	105352	18555
3401	105386	18524
3402	105421	18494
3403	105455	18464
3404	105491	18433
3405	105524	18403
3406	105550	18371
3407	105585	18341
3408	105622	18311
3409	105655	18280
3410	105692	18250
3411	105724	18219
3412	105754	18188
3413	105781	18157
3414	105807	18125
3415	105833	18093
3416	105860	18061
3417	105888	18030
3418	105913	17998
3419	105942	17966
3420	105968	17934
3421	105995	17903
3422	106022	17871
3423	106049	17840
3424	106077	17808
3425	106106	17777
3426	106141	17747
3427	106184	17718
3428	106253	17693
3429	106297	17664
3430	106343	17636
3431	106386	17607
3432	106425	17577
3433	106452	17545
3434	106478	17513
3435	106509	17482
3436	106538	17451
3437	106565	17419
3438	106591	17388
3439	106622	17357
3440	106648	17325
3441	106685	17295
3442	106717	17264
3443	106745	17232
3444	106773	17201
3445	106808	17171
3446	106839	17140
3447	106864	17108
3448	106889	17076
3449	106917	17044
3450	106950	17014
3451	106980	16982
3452	107009	16951
3453	107038	16920
3454	107071	16889
3455	107100	16858
3456	107131	16827
3457	107159	16796
3458	107195	16765
3459	107227	16734
3460	107257	16703
3461	107286	16672
3462	107314	16641
3463	107344	16609
3464	107373	16578
3465	107403	16547
3466	107435	16516
3467	107467	16485
3468	107498	16454
3469	107526	16423
3470	107555	16392
3471	107586	16361
3472	107616	16329
3473	107645	16298
3474	107670	16266
3475	107698	16235
3476	107734	16205
3477	107770	16174
3478	107799	16143
3479	107825	16111
3480	107856	16080
3481	107886	16049
3482	107915	16018
3483	107944	15987
3484	107976	15956
3485	108010	15925
3486	108042	15894
3487	108071	15863
3488	108099	15832
3489	108130	15801
3490	108160	15770
3491	108186	15738
3492	108213	15706
3493	108243	15675
3494	108277	15645
3495	108308	15614
3496	108337	15583
3497	108366	15551
3498	108399	15521
3499	108430	15490
3500	108461	15459
3501	108487	15427
3502	108516	15396
3503	108542	15364
3504	108570	15333
3505	108596	15301
3506	108623	15269
3507	108653	15238
3508	108684	15207
3509	108712	15176
3510	108744	15145
3511	108778	15115
3512	108808	15083
3513	108835	15052
3514	108866	15021
3515	108893	14989
3516	108926	14959
3517	108954	14927
3518	108980	14896
3519	109003	14864
3520	109029	14832
3521	109059	14801
3522	109093	14770
3523	109126	14740
3524	109153	14708
3525	109181	14677
3526	109208	14645
3527	109240	14614
3528	109271	14583
3529	109298	14552
3530	109329	14521
3531	109357	14490
3532	109401	14460
3533	109429	14429
3534	109466	14399
3535	109492	14367
3536	109520	14336
3537	109545	14304
3538	109574	14273
3539	109602	14242
3540	109629	14210
3541	109654	14178
3542	109710	14151
3543	109746	14120
3544	109784	14090
3545	109821	14060
3546	109850	14029
3547	109874	13997
3548	109900	13965
3549	109926	13934
3550	109952	13902
3551	109978	13871
3552	110006	13839
3553	110032	13808
3554	110059	13776
3555	110085	13745
3556	110113	13713
3557	110142	13682
3558	110171	13651
3559	110198	13620
3560	110225	13588
3561	110250	13556
3562	110277	13525
3563	110305	13494
3564	110343	13464
3565	110380	13433
3566	110407	13402
3567	110433	13370
3568	110457	13339
3569	110488	13308
3570	110516	13276
3571	110542	13245
3572	110569	13213
3573	110595	13182
3574	110620	13150
3575	110645	13119
3576	110673	13087
3577	110700	13056
3578	110735	13025
3579	110761	12994
3580	110788	12963
3581	110814	12931
3582	110842	12900
3583	110878	12869
3584	110906	12838
3585	110934	12807
3586	110963	12776
3587	110987	12744
3588	111013	12712
3589	111038	12681
3590	111067	12650
3591	111095	12618
3592	111121	12587
3593	111146	12555
3594	111176	12524
3595	111217	12494
3596	111249	12464
3597	111280	12433
3598	111310	12402
3599	111344	12371
3600	111371	12340
3601	111409	12310
3602	111441	12279
3603	111492	12250
3604	111526	12220
3605	111558	12189
3606	111588	12158
3607	111619	12127
3608	111662	12097
3609	111702	12067
3610	111741	12037
3611	111774	12006
3612	111802	11975
3613	111832	11944
3614	111863	11913
3615	111903	11883
3616	111940	11853
3617	111973	11822
3618	112004	11791
3619	112035	11760
3620	112065	11729
3621	112095	11698
3622	112130	11668
3623	112163	11637
3624	112198	11606
3625	112229	11575
3626	112261	11544
3627	112287	11513
3628	112319	11482
3629	112345	11451
3630	112380	11420
3631	112420	11390
3632	112451	11359
3633	112480	11328
3634	112513	11297
3635	112545	11266
3636	112577	11236
3637	112607	11205
3638	112643	11174
3639	112689	11145
3640	112721	11114
3641	112753	11083
3642	112784	11052
3643	112818	11021
3644	112847	10990
3645	112879	10959
3646	112911	10928
3647	112939	10897
3648	112979	10867
3649	113021	10837
3650	113061	10807
3651	113095	10776
3652	113126	10745
3653	113154	10714
3654	113184	10683
3655	113214	10652
3656	113244	10621
3657	113275	10590
3658	113306	10559
3659	113340	10528
3660	113370	10497
3661	113400	10466
3662	113433	10436
3663	113465	10405
3664	113497	10374
3665	113530	10343
3666	113557	10312
3667	113587	10281
3668	113615	10249
3669	113645	10218
3670	113674	10187
3671	113704	10156
3672	113738	10125
3673	113767	10094
3674	113795	10063
3675	113820	10032
3676	113860	10001
3677	113910	9972
3678	113951	9942
3679	113984	9911
3680	114035	9882
3681	114087	9853
3682	114126	9822
3683	114162	9792
3684	114198	9761
3685	114230	9731
3686	114265	9700
3687	114301	9669
3688	114337	9639
3689	114368	9608
3690	114403	9577
3691	114438	9546
3692	114467	9515
3693	114496	9484
3694	114530	9453
3695	114567	9423
3696	114597	9392
3697	114624	9360
3698	114655	9329
3699	114682	9298
3700	114709	9267
3701	114737	9236
3702	114762	9204
3703	114790	9173
3704	114817	9142
3705	114844	9110
3706	114871	9079
3707	114894	9047
3708	114922	9016
3709	114951	8985
3710	114983	8954
3711	115009	8923
3712	115036	8891
3713	115064	8860
3714	115093	8829
3715	115119	8798
3716	115159	8767
3717	115196	8737
3718	115241	8707
3719	115293	8677
3720	115334	8647
3721	115364	8616
3722	115400	8586
3723	115432	8555
3724	115470	8524
3725	115515	8494
3726	115555	8464
3727	115629	8436
3728	115676	8406
3729	115717	8376
3730	115770	8346
3731	115820	8317
3732	115859	8286
3733	115897	8256
3734	115930	8225
3735	115959	8194
3736	115993	8163
3737	116025	8132
3738	116058	8101
3739	116088	8070
3740	116120	8039
3741	116156	8008
3742	116189	7977
3743	116221	7946
3744	116257	7916
3745	116290	7885
3746	116324	7854
3747	116360	7823
3748	116402	7793
3749	116439	7762
3750	116471	7731
3751	116502	7700
3752	116537	7669
3753	116570	7638
3754	116599	7607
3755	116629	7576
3756	116658	7545
3757	116697	7514
3758	116733	7484
3759	116776	7453
3760	116810	7422
3761	116841	7391
3762	116877	7361
3763	116912	7330
3764	116943	7299
3765	116975	7268
3766	117009	7237
3767	117040	7206
3768	117067	7175
3769	117094	7143
3770	117120	7112
3771	117148	7081
3772	117179	7050
3773	117212	7019
3774	117238	6987
3775	117264	6956
3776	117287	6924
3777	117315	6893
3778	117340	6862
3779	117367	6830
3780	117393	6799
3781	117421	6768
3782	117449	6737
3783	117485	6706
3784	117518	6675
3785	117549	6644
3786	117580	6613
3787	117610	6582
3788	117642	6551
3789	117671	6520
3790	117705	6489
3791	117740	6458
3792	117795	6428
3793	117836	6398
3794	117877	6367
3795	117907	6336
3796	117938	6305
3797	117966	6274
3798	117999	6243
3799	118030	6212
3800	118061	6181
3801	118088	6149
3802	118118	6118
3803	118160	6088
3804	118221	6058
3805	118277	6028
3806	118350	5999
3807	118399	5969
3808	118462	5940
3809	118497	5909
3810	118521	5877
3811	118551	5846
3812	118579	5815
3813	118609	5784
3814	118636	5753
3815	118662	5721
3816	118694	5690
3817	118722	5659
3818	118748	5628
3819	118782	5597
3820	118810	5565
3821	118847	5535
3822	118868	5503
3823	118895	5472
3824	118919	5440
3825	118949	5409
3826	118973	5378
3827	119000	5346
3828	119024	5315
3829	119055	5284
3830	119084	5253
3831	119110	5221
3832	119137	5190
3833	119168	5159
3834	119192	5128
3835	119223	5097
3836	119254	5066
3837	119288	5035
3838	119321	5004
3839	119348	4972
3840	119375	4941
3841	119403	4910
3842	119429	4879
3843	119455	4847
3844	119481	4816
3845	119510	4785
3846	119535	4754
3847	119561	4722
3848	119590	4691
3849	119618	4660
3850	119649	4629
3851	119677	4598
3852	119705	4566
3853	119739	4536
3854	119772	4505
3855	119807	4474
3856	119841	4443
3857	119878	4412
3858	119912	4381
3859	119940	4350
3860	119969	4319
3861	120005	4288
3862	120032	4256
3863	120063	4225
3864	120091	4194
3865	120118	4163
3866	120147	4132
3867	120177	4101
3868	120204	4069
3869	120233	4038
3870	120258	4007
3871	120284	3976
3872	120311	3945
3873	120338	3913
3874	120365	3882
3875	120393	3851
3876	120431	3820
3877	120460	3789
3878	120486	3758
3879	120513	3727
3880	120540	3696
3881	120568	3664
3882	120594	3633
3883	120619	3602
3884	120643	3571
3885	120674	3540
3886	120698	3508
3887	120724	3477
3888	120750	3446
3889	120775	3415
3890	120803	3384
3891	120833	3353
3892	120863	3321
3893	120893	3290
3894	120931	3260
3895	120961	3228
3896	120991	3197
3897	121020	3166
3898	121047	3135
3899	121083	3104
3900	121114	3073
3901	121143	3042
3902	121175	3011
3903	121206	2980
3904	121237	2949
3905	121266	2918
3906	121294	2887
3907	121324	2856
3908	121355	2825
3909	121388	2794
3910	121412	2762
3911	121448	2731
3912	121480	2700
3913	121509	2669
3914	121538	2638
3915	121563	2607
3916	121595	2576
3917	121626	2545
3918	121657	2514
3919	121686	2483
3920	121715	2452
3921	121746	2421
3922	121777	2390
3923	121806	2359
3924	121835	2328
3925	121867	2297
3926	121897	2265
3927	121926	2234
3928	121957	2203
3929	121989	2172
3930	122020	2141
3931	122049	2110
3932	122079	2079
3933	122108	2048
3934	122146	2017
3935	122172	1986
3936	122205	1955
3937	122240	1924
3938	122271	1893
3939	122301	1862
3940	122331	1831
3941	122360	1800
3942	122391	1769
3943	122422	1738
3944	122453	1707
3945	122487	1676
3946	122518	1645
3947	122550	1614
3948	122579	1583
3949	122608	1552
3950	122638	1520
3951	122670	1489
3952	122701	1458
3953	122731	1427
3954	122760	1396
3955	122790	1365
3956	122825	1334
3957	122854	1303
3958	122885	1272
3959	122916	1241
3960	122946	1210
3961	122973	1179
3962	123000	1148
3963	123036	1117
3964	123069	1086
3965	123099	1055
3966	123128	1024
3967	123158	993
3968	123188	962
3969	123219	931
3970	123250	900
3971	123278	869
3972	123311	838
3973	123349	807
3974	123381	775
3975	123411	744
3976	123440	713
3977	123469	682
3978	123496	651
3979	123538	620
3980	123570	589
3981	123598	558
3982	123626	527
3983	123655	496
3984	123681	465
3985	123707	434
3986	123735	403
3987	123763	372
3988	123792	341
3989	123819	310
3990	123850	279
3991	123881	248
3992	123918	217
3993	123945	186
3994	123974	155
3995	124003	124
3996	124040	93
3997	124072	62
3998	124099	31
3999	124128	0
